epoch,train_loss,val_loss,val_dice_mean,val_iou_mean,lr,dice_MA,iou_MA,prec_MA,recall_MA,dice_HE,iou_HE,prec_HE,recall_HE,dice_EX,iou_EX,prec_EX,recall_EX,dice_SE,iou_SE,prec_SE,recall_SE
123,0.498377,0.474169,0.380930,0.257480,0.00026418,0.024705,0.012507,0.012554,0.771211,0.496838,0.330528,0.420489,0.607062,0.624724,0.454253,0.667199,0.587333,0.377453,0.232630,0.350424,0.409001
124,0.491790,0.474396,0.365941,0.245297,0.00026160,0.006245,0.003132,0.003133,0.917265,0.426492,0.271045,0.313435,0.667125,0.616293,0.445393,0.608265,0.624536,0.414736,0.261619,0.399222,0.431503
125,0.488994,0.473916,0.384615,0.261212,0.00025894,0.006130,0.003074,0.003075,0.915576,0.488144,0.322878,0.402797,0.619383,0.621765,0.451131,0.595838,0.650051,0.422423,0.267767,0.392365,0.457468
126,0.494776,0.474029,0.376254,0.254243,0.00025621,0.006217,0.003118,0.003119,0.912621,0.465432,0.303298,0.357242,0.667620,0.622884,0.452311,0.587497,0.662808,0.410484,0.258245,0.389605,0.433729
127,0.492675,0.475136,0.390018,0.266124,0.00025341,0.015414,0.007767,0.007781,0.812790,0.518782,0.350240,0.487956,0.553765,0.629473,0.459293,0.607217,0.653423,0.396402,0.247195,0.469077,0.343225
128,0.493289,0.467738,0.389485,0.265083,0.00025054,0.007001,0.003513,0.003514,0.886028,0.512119,0.344193,0.453206,0.588636,0.613689,0.442678,0.625416,0.602394,0.425131,0.269947,0.438601,0.412463
129,0.476428,0.466107,0.372098,0.250299,0.00024759,0.006301,0.003161,0.003161,0.938371,0.473019,0.309774,0.369796,0.656180,0.610543,0.439411,0.560032,0.671069,0.398530,0.248852,0.354083,0.455737
130,0.486437,0.467101,0.388460,0.263691,0.00024458,0.021409,0.010820,0.010844,0.829886,0.522583,0.353714,0.475251,0.580386,0.615740,0.444816,0.693662,0.553557,0.394107,0.245413,0.480441,0.334075
131,0.472239,0.462395,0.391501,0.267460,0.00024151,0.012136,0.006105,0.006111,0.874842,0.524153,0.355154,0.578360,0.479237,0.626242,0.455860,0.601137,0.653535,0.403474,0.252720,0.525605,0.327399
132,0.482570,0.462058,0.366566,0.244954,0.00023837,0.015216,0.007666,0.007673,0.899747,0.406919,0.255429,0.279222,0.749849,0.612825,0.441779,0.687692,0.552658,0.431302,0.274943,0.485900,0.387735
133,0.474478,0.455642,0.395560,0.270012,0.00023518,0.015460,0.007790,0.007799,0.868510,0.524608,0.355572,0.528058,0.521203,0.619369,0.448612,0.632371,0.606890,0.422801,0.268071,0.502383,0.364985
134,0.477651,0.460862,0.386444,0.259894,0.00023192,0.031025,0.015757,0.015819,0.800549,0.493673,0.327733,0.401607,0.640504,0.603717,0.432374,0.633173,0.576880,0.417362,0.263713,0.441290,0.395895
135,0.476715,0.451020,0.401003,0.272698,0.00022861,0.038334,0.019542,0.019685,0.728366,0.525170,0.356088,0.468737,0.597052,0.618610,0.447817,0.618697,0.618523,0.421899,0.267346,0.428571,0.415430
136,0.471095,0.458136,0.392512,0.265488,0.00022525,0.034049,0.017319,0.017464,0.676657,0.526524,0.357334,0.472832,0.593972,0.605411,0.434114,0.700221,0.533213,0.404065,0.253184,0.510574,0.334322
137,0.472873,0.460404,0.389625,0.263216,0.00022184,0.040368,0.020600,0.020864,0.618827,0.531498,0.361932,0.526859,0.536219,0.608082,0.436866,0.652765,0.569124,0.378553,0.233466,0.499797,0.304649
138,0.480413,0.454423,0.388328,0.262259,0.00021837,0.034144,0.017368,0.017492,0.711482,0.506852,0.339452,0.420991,0.636709,0.615997,0.445084,0.664757,0.573901,0.396321,0.247132,0.422883,0.372898
139,0.463430,0.460001,0.380220,0.256402,0.00021486,0.032344,0.016438,0.016521,0.765091,0.503057,0.336056,0.402758,0.669875,0.620779,0.450094,0.633603,0.608464,0.364702,0.223019,0.465107,0.299951
140,0.468814,0.450831,0.394600,0.267890,0.00021131,0.035873,0.018264,0.018485,0.604263,0.541417,0.371193,0.555202,0.528299,0.610614,0.439484,0.692439,0.546083,0.390497,0.242620,0.411041,0.371909
141,0.473504,0.449871,0.390709,0.265336,0.00020771,0.029480,0.014961,0.015059,0.695863,0.517389,0.348972,0.426341,0.657885,0.624601,0.454123,0.659054,0.593571,0.391364,0.243289,0.440830,0.351879
142,0.469581,0.448729,0.401303,0.272805,0.00020408,0.046824,0.023973,0.024350,0.607429,0.533978,0.364236,0.575717,0.497882,0.621066,0.450396,0.657642,0.588344,0.403342,0.252617,0.413230,0.393917
143,0.464590,0.449633,0.389586,0.263990,0.00020040,0.032635,0.016588,0.016716,0.684888,0.514832,0.346649,0.434557,0.631483,0.621915,0.451289,0.675270,0.576374,0.388962,0.241435,0.412826,0.367705
144,0.457830,0.444663,0.396918,0.270424,0.00019670,0.031705,0.016108,0.016258,0.635711,0.538547,0.368501,0.559748,0.518893,0.619341,0.448584,0.635955,0.603574,0.398080,0.248502,0.378030,0.420376
145,0.474511,0.446264,0.393376,0.267149,0.00019296,0.036324,0.018498,0.018662,0.677712,0.532452,0.362817,0.470353,0.613443,0.619386,0.448631,0.654930,0.587501,0.385341,0.238652,0.377131,0.393917
146,0.481687,0.448419,0.395893,0.268824,0.00018919,0.048092,0.024638,0.024965,0.653018,0.539929,0.369796,0.508077,0.576041,0.621359,0.450704,0.670310,0.579072,0.374194,0.230159,0.432275,0.329871
147,0.455469,0.444588,0.391503,0.265737,0.00018540,0.030986,0.015737,0.015842,0.703461,0.532058,0.362452,0.469738,0.613443,0.615178,0.444229,0.671768,0.567382,0.387788,0.240532,0.363028,0.416172
148,0.449610,0.445303,0.402077,0.273736,0.00018158,0.051789,0.026583,0.027016,0.623470,0.548128,0.377532,0.529590,0.568011,0.621971,0.451348,0.592254,0.654827,0.386420,0.239480,0.470380,0.327893
149,0.455442,0.448669,0.402668,0.271916,0.00017774,0.067682,0.035026,0.035900,0.590122,0.548844,0.378211,0.515951,0.586216,0.601667,0.430275,0.680105,0.539452,0.392479,0.244152,0.449298,0.348417
150,0.456708,0.445265,0.407892,0.276889,0.00017389,0.070108,0.036327,0.037213,0.604263,0.550396,0.379687,0.546104,0.554755,0.617109,0.446245,0.575442,0.665280,0.393956,0.245296,0.453608,0.348170
